Project_ID,Project_Type,Area,Floor_Count,Structure_Type,Contract_Type,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Delay,Labor_Total,Equipment_Count,Resource_Utilization,Change_Order_Count,Change_Cost_Ratio,Defect_Count,Defect_Severity,Repair_Cost,Accident_Count,Risk_Level,Temperature,Rainfall
P022335,Remodeling,11919,10,RC,CM-at-Risk,27611534747,36310686826,0.315055,171,188,0.103259,89,10,0.874,6,0.0619,6,0.249,127416931,2,0.2296,6.3,31.3
P022336,Remodeling,13243,17,Composite,DBB,31437673823,40393638341,0.28488,250,307,0.228844,54,6,0.9141,0,0.0047,3,0.1795,61131442,3,0.2306,19.5,91.4
P022337,Remodeling,2431,12,RC,CM-at-Risk,9871474577,13047276020,0.321715,122,148,0.220218,31,3,0.5666,1,0.0177,4,0.1843,19784989,3,0.2333,19.2,18.8
P022338,Building,11330,14,RC,DBB,28598427577,36019833926,0.259504,208,247,0.188651,52,3,0.7332,2,0.0277,10,0.3235,143508256,2,0.2788,27.2,31.0
P022339,Remodeling,6117,10,RC,CM-at-Risk,19266127119,23171698610,0.202717,131,153,0.174882,65,3,0.8139,2,0.0215,3,0.3427,47747315,1,0.1975,8.4,21.5
P022340,Remodeling,22358,5,SRC,Design-Build,89156149461,112356719298,0.260224,329,394,0.199291,66,7,0.7358,2,0.0329,3,0.213,166408678,2,0.2929,12.3,94.6
P022341,Building,10969,7,Steel,Turnkey,22187320046,24060040794,0.084405,217,236,0.090171,65,4,0.8923,0,0.0034,5,0.6607,290993543,0,0.1111,8.3,33.5
P022342,Building,5522,7,Steel,DBB,26294022492,29980865149,0.140216,219,236,0.077881,34,3,0.8278,1,0.0192,4,0.3636,116377250,1,0.148,17.9,69.3
P022343,Building,39159,13,SRC,Design-Build,106630279162,122900886829,0.152589,344,348,0.014485,88,8,0.6351,2,0.0308,6,0.358,948582314,1,0.1704,14.6,60.9
P022344,Infrastructure,61094,1,RC,Turnkey,110314464472,149221052317,0.352688,419,540,0.289733,141,16,0.8164,4,0.0624,6,0.2747,671956337,1,0.245,11.4,8.5
P022345,Building,28092,13,Steel,Turnkey,158304260476,189247835966,0.195469,437,489,0.119435,144,16,0.7373,1,0.0191,1,0.0605,41378736,3,0.2388,24.9,64.2
P022346,Building,9506,25,RC,DBB,59725890896,68521185315,0.147261,213,221,0.041983,87,8,0.9153,2,0.0435,4,0.2175,197245551,0,0.1437,22.5,82.6
P022347,Building,3567,14,Steel,Design-Build,17972005857,20232956081,0.125804,145,149,0.030877,49,4,0.6007,1,0.0245,0,0.1168,0,0,0.124,9.7,23.5
P022348,Building,1200,9,Composite,DBB,2530189851,3164027710,0.25051,90,104,0.161313,11,1,0.631,1,0.0208,2,0.305,6350011,1,0.1425,15.1,112.8
P022349,Building,38037,13,SRC,Design-Build,189447248463,231318689871,0.221019,448,543,0.21315,174,18,0.5215,1,0.0141,3,0.4055,653823886,2,0.2474,4.9,49.8
P022350,Remodeling,8236,5,Masonry,DBB,17704265378,26256576332,0.483065,194,244,0.26155,71,8,0.7895,6,0.0778,6,0.375,102780229,1,0.3122,11.9,8.1
P022351,Building,9104,16,Steel,DBB,41227785444,52787850343,0.280395,194,213,0.098074,39,1,0.6834,5,0.0818,10,0.4486,268328097,1,0.2099,21.4,7.4
P022352,Remodeling,2041,13,RC,Turnkey,8406329189,9933700358,0.181693,130,155,0.196651,23,1,0.7983,0,0.0054,1,0.1184,4882634,1,0.2477,24.3,9.6
P022353,Remodeling,15556,9,SRC,Design-Build,56855706180,88126344579,0.55,275,330,0.202054,42,1,0.5653,7,0.1122,4,0.1725,126227487,0,0.2765,1.5,15.5
P022354,Remodeling,7829,5,Steel,CM-at-Risk,22060850048,24289856275,0.101039,188,204,0.090316,68,7,0.7861,0,0.0038,2,0.5654,113558797,0,0.1223,25.8,33.4
P022355,Infrastructure,227350,2,Steel,Design-Build,865794266871,1048630102766,0.211177,770,872,0.133651,226,15,0.9235,2,0.0342,6,0.2875,4022146664,0,0.1683,16.8,166.9
P022356,Building,16760,28,RC,CM-at-Risk,56922834994,63809188803,0.120977,305,318,0.045432,117,3,0.6334,1,0.0155,2,0.2675,59911597,1,0.1911,13.0,37.9
P022357,Building,9215,6,Composite,DBB,29602755702,33870466580,0.144166,189,196,0.039075,52,2,0.7959,1,0.0188,2,0.2141,22481855,2,0.198,10.1,3.8
P022358,Building,10942,1,Steel,DBB,45736974969,54890590191,0.200136,252,291,0.155763,74,8,0.9216,2,0.0404,3,0.5367,75276879,1,0.2067,16.3,4.1
P022359,Remodeling,15508,5,RC,CM-at-Risk,59541068647,87574015964,0.470817,297,404,0.362694,77,3,0.6161,3,0.039,3,0.4737,226557268,2,0.2707,-3.3,180.0
P022360,Building,32561,11,SRC,Design-Build,157793514669,183021541794,0.15988,488,514,0.055211,91,6,0.8223,3,0.0475,5,0.4149,1083033909,0,0.0862,16.5,58.7
P022361,Infrastructure,18528,3,Composite,Turnkey,77377868450,91514572882,0.182697,238,264,0.112543,100,6,0.821,3,0.0538,3,0.1948,54779185,1,0.1742,15.8,40.2
P022362,Remodeling,3288,8,RC,CM-at-Risk,10472025247,15314195472,0.462391,111,134,0.209351,20,1,0.7679,5,0.0761,4,0.4876,21117594,0,0.1956,11.9,179.7
P022363,Remodeling,12385,7,Steel,DBB,60201385931,80643729746,0.339566,307,360,0.173344,67,3,0.6192,1,0.0448,5,0.5561,276876545,2,0.1856,2.4,48.5
P022364,Remodeling,2737,11,Steel,Design-Build,9225549286,12106374659,0.312266,130,157,0.213686,23,1,0.5874,3,0.0351,6,0.5863,130640387,0,0.1758,23.2,26.2
P022365,Infrastructure,22445,2,SRC,Design-Build,76031469975,87580270106,0.151895,354,414,0.171959,95,3,0.9232,0,0.0002,3,0.3217,228057889,2,0.2326,7.5,33.7
P022366,Building,30317,9,RC,Design-Build,69671121604,74173548166,0.064624,264,259,-0.016911,95,6,0.842,0,0.0088,3,0.567,332729131,1,0.0996,16.9,84.3
P022367,Infrastructure,63291,3,SRC,Turnkey,178665500906,233747360173,0.308296,563,591,0.050002,202,16,0.8536,5,0.0778,3,0.4687,586693229,0,0.0807,11.5,133.5
P022368,Building,22041,21,RC,DBB,127844456505,162066116311,0.267682,333,416,0.25147,134,9,0.583,1,0.024,5,0.2783,393504589,1,0.1952,15.5,27.4
P022369,Remodeling,14739,10,Steel,Turnkey,35985843233,50238756162,0.39607,222,279,0.258259,48,3,0.6499,2,0.0247,3,0.3244,76039686,3,0.2515,-0.5,37.8
P022370,Infrastructure,13592,1,SRC,DBB,57017119718,76084613842,0.334417,199,231,0.161177,69,5,0.4793,3,0.0686,6,0.5285,720462744,1,0.2385,12.0,10.2
P022371,Building,29820,17,Composite,DBB,140027995511,180731053190,0.290678,339,371,0.094403,136,5,0.6976,5,0.089,3,0.7217,785890121,0,0.207,16.8,9.6
P022372,Remodeling,3565,12,Steel,DBB,18488537015,24600033856,0.330556,132,178,0.35272,39,3,0.713,1,0.0231,5,0.6619,127692400,0,0.2103,7.7,49.2
P022373,Building,17302,1,Masonry,CM-at-Risk,73030131845,80796813336,0.106349,383,414,0.083146,82,4,0.8578,1,0.0158,2,0.6024,217582047,1,0.2355,22.2,8.1
P022374,Remodeling,4079,9,Composite,DBB,19916010634,25846819356,0.297791,205,251,0.226373,25,1,0.8619,2,0.0272,3,0.1374,15959130,1,0.2454,21.2,18.4
P022375,Remodeling,4106,4,Steel,DBB,14307738853,20450537605,0.429334,154,182,0.187244,50,2,0.8567,5,0.0782,2,0.1424,17598359,1,0.208,11.8,59.4
P022376,Remodeling,3163,12,Masonry,Design-Build,6745921410,7468976250,0.107184,117,120,0.032367,32,3,0.7006,0,0.0002,3,0.4709,32142621,0,0.1512,19.1,34.0
P022377,Building,6793,13,Concrete,DBB,26365896421,32075668584,0.216559,205,228,0.115113,66,7,0.666,1,0.0164,7,0.1664,150795386,3,0.2072,23.9,51.0
P022378,Building,57007,1,RC,Turnkey,256964949941,339874948004,0.322651,533,713,0.339309,186,6,0.7677,1,0.0209,8,0.3305,2314002494,2,0.2537,25.5,76.9
P022379,Remodeling,4056,11,Masonry,DBB,12438217239,16595119193,0.334204,126,150,0.196102,38,2,0.8243,3,0.0337,4,0.112,22436351,3,0.3011,12.1,38.5
P022380,Remodeling,3392,16,RC,Turnkey,15417638532,19866922330,0.288584,141,162,0.151629,42,1,0.8319,3,0.0427,5,0.3317,84428252,2,0.202,15.7,63.3
P022381,Building,10824,4,Composite,Design-Build,33031827858,40707730983,0.232379,168,197,0.173915,46,4,0.8627,2,0.0283,5,0.3079,180926151,2,0.234,13.9,165.7
P022382,Building,25410,16,Composite,Design-Build,140696280076,161555769863,0.148259,454,477,0.051385,65,4,0.7202,1,0.0272,3,0.2502,373344801,0,0.1787,11.4,98.6
P022383,Building,6180,9,Composite,DBB,32113771637,38812672286,0.208599,221,258,0.167904,39,1,0.9553,2,0.0332,1,0.1954,17964582,0,0.1806,14.2,212.4
P022384,Remodeling,3928,14,RC,Turnkey,21683762186,25825946225,0.191027,123,145,0.184505,48,4,0.8687,2,0.021,7,0.1288,72195861,0,0.1259,12.6,45.1
P022385,Building,21348,11,Concrete,Turnkey,102122370596,113262900004,0.10909,417,436,0.046017,90,5,0.7132,1,0.0138,0,0.1584,0,1,0.1905,16.9,106.0
P022386,Building,39355,22,Steel,CM-at-Risk,107848380143,133947795985,0.242001,484,570,0.179505,165,5,0.5067,0,0.0117,2,0.4296,407081043,5,0.2858,31.4,22.1
P022387,Infrastructure,23046,5,RC,Design-Build,98759234430,121704066124,0.232331,402,481,0.19673,116,4,0.9223,1,0.017,4,0.1721,261224808,4,0.3189,35.5,4.1
P022388,Building,5969,21,Composite,Turnkey,20403558207,23198213171,0.136969,190,208,0.097226,70,3,0.5755,1,0.029,1,0.4319,30000743,0,0.1392,14.2,28.4
P022389,Remodeling,6080,14,Concrete,DBB,25739826207,33419020217,0.298339,184,230,0.252263,46,1,0.9156,3,0.0287,1,0.0962,3806462,1,0.2183,5.0,44.9
P022390,Building,26888,11,Concrete,DBB,85220620468,112074404963,0.315109,272,315,0.159461,92,9,0.7463,2,0.033,2,0.3026,121138268,3,0.276,23.7,114.3
P022391,Building,24625,14,Steel,Design-Build,61182948310,72460556440,0.184326,231,261,0.132763,100,9,0.8338,2,0.0404,8,0.5399,1222258269,0,0.1422,8.9,77.0
P022392,Infrastructure,38941,3,RC,Turnkey,182044042069,216806808254,0.190958,371,403,0.088649,109,5,0.6086,2,0.0257,2,0.2549,128597495,0,0.1658,15.6,45.4
P022393,Building,27572,43,Steel,DBB,80453747694,101845836029,0.265893,332,391,0.178762,187,10,0.9036,4,0.0449,6,0.6147,562451905,2,0.2645,11.4,1.6
P022394,Building,5574,13,Masonry,DBB,25088696145,27903773295,0.112205,230,240,0.044682,53,6,0.8604,2,0.0292,3,0.0756,17811199,0,0.1054,27.4,30.5
P022395,Building,8994,4,Masonry,Turnkey,15595494283,18047714208,0.157239,104,121,0.167929,78,4,0.5734,1,0.0127,3,0.2689,35861481,1,0.1839,5.8,70.5
P022396,Building,2400,12,Steel,CM-at-Risk,10414158223,12179212243,0.169486,150,180,0.200676,27,2,0.6675,1,0.0155,2,0.0842,8022602,0,0.1639,14.5,6.9
P022397,Remodeling,3735,15,RC,Turnkey,15881662331,21382371369,0.346356,154,195,0.271979,46,3,0.681,4,0.0537,5,0.2139,29262650,0,0.2047,0.1,20.9
P022398,Building,14691,1,SRC,DBB,29850907463,35790969389,0.198991,224,265,0.184251,66,5,0.6292,2,0.0232,8,0.0859,35651938,0,0.1359,14.2,45.2
P022399,Remodeling,903,15,Composite,DBB,4886495637,6511836929,0.332619,90,103,0.151587,15,1,0.6912,3,0.0501,6,0.4851,55212412,1,0.2289,11.0,1.6
P022400,Infrastructure,6920,3,SRC,CM-at-Risk,16409122346,20681138894,0.260344,113,123,0.093855,34,1,0.5283,4,0.0712,5,0.5081,55496661,0,0.1738,4.2,39.3
P022401,Building,5323,27,RC,Design-Build,24234592860,31723590980,0.309021,160,192,0.200638,45,4,0.8672,2,0.0364,5,0.2681,43949998,3,0.3071,18.3,6.2
P022402,Building,1230,29,Masonry,DBB,5196259397,6323291686,0.216893,90,96,0.067313,18,1,0.89,3,0.0529,5,0.4254,42772208,1,0.1668,10.7,24.5
P022403,Infrastructure,19950,4,RC,DBB,38628227721,53160360130,0.376205,209,269,0.287141,98,7,0.578,0,0.0077,6,0.661,345413973,4,0.3179,3.7,4.7
P022404,Building,7630,12,Concrete,DBB,36834200078,43907839860,0.19204,232,264,0.140728,72,3,0.5406,1,0.0207,4,0.1927,123074359,0,0.1747,24.4,40.3
P022405,Building,16268,1,Concrete,CM-at-Risk,63976395150,72477642513,0.132881,272,280,0.032854,69,4,0.5829,1,0.0241,4,0.1953,197778920,1,0.1735,8.7,25.7
P022406,Building,23002,2,Concrete,Design-Build,92612684656,108672928140,0.173413,355,424,0.195891,110,9,0.7665,1,0.0196,2,0.25,107232989,0,0.2074,18.6,82.5
P022407,Infrastructure,29617,5,SRC,CM-at-Risk,128920980963,145931201954,0.131943,475,513,0.081415,69,2,0.6362,1,0.0088,1,0.0444,23381446,2,0.2213,-6.9,43.8
P022408,Infrastructure,35975,3,SRC,DBB,58741588188,72120807280,0.227764,353,401,0.138021,155,8,0.6552,1,0.0152,4,0.7139,488033721,2,0.2237,9.5,29.5
P022409,Building,14872,7,Steel,CM-at-Risk,72797183599,81133334687,0.114512,247,267,0.084754,72,4,0.8436,1,0.019,7,0.1043,76575247,1,0.1761,19.3,37.3
P022410,Infrastructure,23759,1,RC,Design-Build,101278087688,113157804817,0.117298,391,396,0.014198,97,6,0.8502,2,0.0304,5,0.3304,298235904,0,0.1444,12.3,63.1
P022411,Remodeling,2674,6,Composite,DBB,11730816187,14668083521,0.250389,157,182,0.160844,35,2,0.8563,3,0.0347,9,0.2624,102339490,1,0.2014,22.0,47.7
P022412,Building,15056,22,Steel,Design-Build,89767155292,102535455926,0.142238,290,342,0.181805,100,5,0.6124,0,0.0011,1,0.2266,43514549,1,0.0874,-1.9,2.5
P022413,Remodeling,4284,12,Steel,Turnkey,20994819791,32334163949,0.540102,167,199,0.195792,43,2,0.5233,9,0.0948,7,0.4181,110759000,3,0.3161,4.4,13.8
P022414,Infrastructure,87962,3,Masonry,Design-Build,412041883900,556663640646,0.350988,812,1073,0.322628,151,9,0.8886,1,0.0115,3,0.1174,555973899,4,0.3215,10.7,25.0
P022415,Remodeling,5821,19,RC,Design-Build,21034708063,28304702829,0.345619,202,225,0.118758,36,1,0.7273,3,0.0621,5,0.5228,73726039,2,0.2542,11.1,56.7
P022416,Building,13875,16,Steel,DBB,46470723077,67309635897,0.448431,277,395,0.426034,50,3,0.8301,2,0.0218,3,0.7285,440524749,4,0.3281,12.5,14.0
P022417,Remodeling,2198,15,Composite,Turnkey,5841684662,8764419698,0.500324,90,125,0.396734,42,3,0.8492,2,0.0497,4,0.5593,21639237,3,0.3447,29.0,5.8
P022418,Infrastructure,23301,1,RC,Turnkey,106657175064,135300599370,0.268556,461,528,0.145677,71,6,0.5674,3,0.0761,2,0.5937,290794451,0,0.2289,9.3,41.0
P022419,Infrastructure,21145,3,Composite,Turnkey,62036416326,80977499031,0.305322,232,255,0.101187,74,2,0.6636,5,0.0894,3,0.1704,141393615,0,0.1454,23.5,34.3
P022420,Infrastructure,18543,4,RC,CM-at-Risk,66311463059,90345986533,0.362449,252,307,0.221821,42,4,0.6747,3,0.0434,5,0.4315,545721866,3,0.2789,0.0,13.4
P022421,Building,22210,11,Masonry,Design-Build,92446632817,115988075417,0.254649,347,433,0.249233,74,8,0.8001,2,0.0419,8,0.5975,814255302,0,0.1983,17.2,14.4
P022422,Remodeling,5832,11,Composite,Turnkey,28813823462,35503644110,0.232174,163,166,0.021807,48,4,0.6384,2,0.0384,1,0.067,5400580,1,0.1386,15.2,170.6
P022423,Infrastructure,20895,1,RC,Design-Build,69687737412,83621452068,0.199945,389,456,0.173385,101,3,0.6291,1,0.0222,1,0.2424,56294462,1,0.2253,15.3,6.1
P022424,Building,12601,11,SRC,DBB,51185314791,62682150716,0.224612,307,343,0.11961,68,7,0.468,3,0.0387,9,0.4141,908131793,0,0.1752,15.6,25.0
P022425,Building,6590,15,Composite,DBB,21019551567,28349657745,0.348728,151,175,0.165333,34,3,0.6344,3,0.0565,4,0.5356,205586094,5,0.3665,9.8,87.0
P022426,Building,21012,1,RC,DBB,53088683297,66596249342,0.254434,343,432,0.259767,68,6,0.8254,1,0.0222,4,0.2106,80378359,1,0.1964,7.8,62.1
P022427,Infrastructure,136138,6,SRC,Turnkey,302731595931,357536004937,0.181033,484,500,0.035048,197,22,0.8267,2,0.0358,4,0.4536,2458742813,1,0.1757,8.9,35.7
P022428,Infrastructure,18328,3,RC,DBB,42999651584,54296864045,0.262728,234,309,0.323375,105,10,0.5855,0,0.0035,0,0.2221,0,0,0.1712,32.8,44.9
P022429,Building,13352,22,SRC,DBB,48361443017,64658088639,0.336976,306,359,0.176384,86,8,0.7725,5,0.0854,5,0.2043,93031456,0,0.1858,19.7,34.1
P022430,Building,6551,27,Masonry,DBB,18544124019,24577491856,0.325352,199,240,0.210001,57,4,0.8463,3,0.0408,4,0.3671,101126421,3,0.3014,-2.1,17.1
P022431,Infrastructure,21608,2,Steel,DBB,90255156511,117667633156,0.303722,240,311,0.297196,61,6,0.8154,3,0.0432,3,0.3414,140020774,1,0.2764,11.7,56.7
P022432,Infrastructure,64812,5,Steel,CM-at-Risk,165395182488,209024943071,0.263791,437,512,0.172967,106,11,0.8335,4,0.0489,8,0.4431,2760195595,2,0.2501,18.5,7.7
P022433,Building,45306,19,Concrete,DBB,215774188732,271687538483,0.259129,616,672,0.090925,83,8,0.9025,3,0.0542,1,0.327,231582447,3,0.2553,13.3,14.6
P022434,Building,6823,22,Steel,DBB,19560107203,25405136677,0.298824,128,161,0.262784,66,4,0.9465,2,0.0437,7,0.602,256802607,2,0.2469,11.9,12.4
P022435,Building,23263,17,RC,DBB,82792269519,104255089092,0.259237,321,359,0.120057,97,10,0.8439,4,0.0637,7,0.4601,359435316,2,0.2726,9.4,2.1
P022436,Remodeling,2291,7,Concrete,Turnkey,6914232835,10668820291,0.543023,90,113,0.260296,36,1,0.8619,6,0.0824,6,0.6281,85025319,3,0.3144,11.2,25.8
P022437,Infrastructure,49671,2,Composite,DBB,120825710427,179608626806,0.48651,360,492,0.367702,145,11,0.9464,3,0.0534,4,0.3634,771341156,4,0.3558,18.1,24.9
P022438,Remodeling,2886,15,SRC,Turnkey,9344053974,14122743337,0.511415,123,160,0.30804,46,2,0.7696,3,0.0461,5,0.4026,41805512,4,0.3603,20.1,350.0
P022439,Building,3656,21,Composite,CM-at-Risk,13021788765,16113786463,0.237448,164,200,0.222209,33,2,0.7951,2,0.0273,4,0.303,24764836,1,0.2155,10.8,107.4
P022440,Remodeling,3254,7,Composite,CM-at-Risk,13829745239,17386617417,0.25719,126,143,0.139675,30,1,0.5378,1,0.0378,7,0.4394,128976987,0,0.1653,2.6,19.6
P022441,Infrastructure,9334,3,RC,Turnkey,25897203566,31221435544,0.205591,183,207,0.135845,39,2,0.6047,3,0.0328,3,0.0914,14769515,0,0.1821,18.9,24.2
P022442,Building,25612,33,RC,DBB,112445145551,141985272403,0.262707,480,563,0.17464,167,10,0.8625,2,0.0369,1,0.1634,91631709,1,0.141,10.5,17.2
P022443,Building,10491,24,RC,DBB,45271586753,59617745150,0.316891,280,342,0.222092,39,3,0.9387,1,0.0153,4,0.483,355758520,5,0.3267,12.6,0.1
P022444,Infrastructure,72241,4,Steel,DBB,233443631635,299137470900,0.281412,553,669,0.211399,176,16,0.6266,0,0.002,2,0.3803,460589186,2,0.2278,11.2,182.9
P022445,Remodeling,4539,4,Composite,DBB,16733127426,22103457342,0.32094,173,217,0.255839,33,3,0.9164,2,0.0346,3,0.1716,42077886,1,0.3144,14.0,7.7
P022446,Building,23900,17,Steel,DBB,92507103394,103069749473,0.114182,330,337,0.021451,122,10,0.7197,2,0.0219,6,0.2933,482594859,0,0.1267,17.4,111.1
P022447,Building,7943,24,Composite,DBB,51169130261,56641310558,0.106943,239,261,0.094621,68,4,0.7713,0,0.0032,3,0.2073,102625649,1,0.0856,21.2,7.4
P022448,Infrastructure,29612,1,Steel,DBB,114036689712,129271991457,0.1336,296,324,0.095186,112,8,0.8507,0,0.0005,1,0.6623,223379958,1,0.1686,12.5,43.2
P022449,Remodeling,37507,17,Concrete,CM-at-Risk,162066783514,196109397591,0.210053,333,398,0.196249,79,7,0.7338,1,0.0192,2,0.5632,397176767,0,0.1681,25.1,11.0
P022450,Infrastructure,45013,3,RC,DBB,199310880714,244637164651,0.227415,411,518,0.262441,140,8,0.604,0,0.0047,4,0.4046,508264743,0,0.175,3.1,17.4
P022451,Building,8889,42,SRC,DBB,67573070068,88943188623,0.316252,332,359,0.083576,61,2,0.8155,5,0.0592,5,0.0929,120373723,2,0.1874,22.6,188.0
P022452,Building,4635,15,SRC,Turnkey,11399469100,12082297299,0.0599,123,125,0.023953,49,4,0.8446,0,0.0017,3,0.2839,45556385,0,0.107,5.5,2.7
P022453,Building,8770,13,Composite,Design-Build,30795903341,37081501192,0.204105,149,169,0.14026,40,2,0.5796,2,0.0349,4,0.5046,131513976,1,0.1779,14.6,28.0
P022454,Remodeling,5942,18,RC,CM-at-Risk,21112208379,25383271470,0.202303,136,150,0.104466,62,3,0.5481,2,0.0266,5,0.6786,337748811,0,0.1961,9.8,35.6
P022455,Remodeling,6190,8,RC,DBB,17921704016,25596404935,0.428235,190,238,0.255384,26,1,0.7272,3,0.0537,3,0.2955,72020367,2,0.2635,17.2,80.0
P022456,Infrastructure,37091,1,Steel,Design-Build,70919893725,80970377384,0.141716,217,235,0.085124,97,5,0.8163,1,0.0145,2,0.4753,309661418,0,0.0771,20.5,49.6
P022457,Building,34497,6,SRC,Turnkey,98185010668,116758374581,0.189167,362,396,0.095939,151,7,0.8367,2,0.0362,2,0.6331,335155943,1,0.1881,9.9,70.9
P022458,Remodeling,5783,14,RC,Turnkey,23655729376,31943064704,0.350331,156,188,0.211318,33,1,0.7177,3,0.0439,3,0.1193,28043628,2,0.2382,20.6,58.0
P022459,Infrastructure,26620,2,Masonry,Design-Build,47219465230,59286399569,0.25555,321,381,0.188424,87,9,0.652,0,0.0067,2,0.2213,53869253,3,0.221,18.8,35.2
P022460,Remodeling,9975,14,RC,Design-Build,31833913571,37554977182,0.179716,163,175,0.075957,48,1,0.5467,1,0.018,3,0.3756,49306631,0,0.164,3.0,58.4
P022461,Infrastructure,19953,1,SRC,Design-Build,32284626258,39658047479,0.228388,153,174,0.139114,84,5,0.6222,3,0.0414,2,0.508,68736653,2,0.2443,20.9,22.1
P022462,Remodeling,10839,13,Steel,DBB,27896303679,35747941519,0.281458,180,211,0.177572,53,3,0.8971,1,0.023,6,0.3488,123095589,2,0.179,12.4,28.6
P022463,Remodeling,8729,1,Steel,Turnkey,22741364991,26577355696,0.168679,143,159,0.113618,53,1,0.8247,1,0.0175,4,0.2685,68840225,1,0.1829,9.0,19.6
P022464,Building,22839,20,RC,DBB,95625533631,122471924070,0.280745,305,378,0.242475,110,9,0.4,4,0.0433,3,0.3166,129682423,0,0.2054,20.8,9.1
P022465,Remodeling,3554,7,Masonry,Design-Build,7770951910,9666147203,0.243882,90,100,0.122154,32,1,0.5761,3,0.0354,5,0.334,34403014,1,0.2248,25.9,72.4
P022466,Building,10614,17,RC,DBB,44052786139,52146119955,0.183719,173,192,0.110683,69,8,0.7997,2,0.0367,4,0.4729,412365453,0,0.1584,9.4,18.1
P022467,Remodeling,3080,12,RC,DBB,10794368463,14852327782,0.375933,136,162,0.192731,36,3,0.8589,2,0.0352,4,0.1773,13354874,5,0.3211,29.4,6.5
P022468,Remodeling,3188,11,Steel,CM-at-Risk,8725591657,10990921037,0.259619,132,151,0.145434,31,3,0.6929,3,0.0473,5,0.2084,19864870,0,0.1576,5.0,28.2
P022469,Building,34127,21,RC,DBB,128591693218,174985904439,0.360787,523,609,0.164869,102,3,0.7783,2,0.067,7,0.4512,1098746879,3,0.2818,30.3,28.0
P022470,Infrastructure,75345,3,SRC,CM-at-Risk,133318339488,160271308182,0.20217,339,368,0.086101,114,9,0.7177,2,0.0297,2,0.2162,114944520,3,0.2974,7.3,84.0
P022471,Infrastructure,153581,2,Masonry,Design-Build,498843520933,654457757288,0.31195,1010,1112,0.101079,281,22,0.5865,5,0.0825,8,0.2035,3316675522,0,0.2109,12.8,6.5
P022472,Remodeling,6807,9,Steel,DBB,18018623494,24560645125,0.36307,115,135,0.175621,28,1,0.8432,5,0.0669,4,0.1112,23678904,0,0.1799,8.2,32.5
P022473,Remodeling,3880,2,RC,DBB,9895232099,12828911140,0.296474,90,101,0.12997,37,3,0.6756,4,0.04,1,0.1349,3546269,1,0.1711,12.9,58.3
P022474,Infrastructure,54421,3,Masonry,Turnkey,142402511361,183794791740,0.290671,543,630,0.161775,129,6,0.4,3,0.0357,4,0.2096,379831819,0,0.0853,17.8,153.6
P022475,Remodeling,4053,7,SRC,DBB,8051763460,11254618084,0.397783,92,112,0.225341,51,3,0.7997,2,0.0329,3,0.2577,29307239,3,0.2633,34.1,27.0
P022476,Building,16730,16,Concrete,Design-Build,99065918088,108187214364,0.092073,340,345,0.016148,101,6,0.9758,2,0.0304,4,0.4152,381191566,1,0.1501,17.1,6.5
P022477,Building,19612,1,Masonry,DBB,41241020172,51856458764,0.2574,186,246,0.324849,94,4,0.4,0,0.0052,5,0.3566,102670089,0,0.1805,23.9,65.4
P022478,Building,9508,3,Masonry,Turnkey,36399274962,39482548346,0.084707,210,235,0.120196,33,3,0.8545,0,0.0023,3,0.6747,296567322,0,0.2207,19.5,40.3
P022479,Infrastructure,44844,5,RC,DBB,166405813811,211530743965,0.271174,404,550,0.362025,112,4,0.8261,0,0.0004,5,0.1379,454847050,1,0.2904,14.7,83.7
P022480,Building,9378,11,SRC,DBB,42259617671,52455468847,0.241267,180,204,0.135169,74,4,0.559,1,0.0171,4,0.2137,134588033,3,0.2099,15.7,8.8
P022481,Infrastructure,102740,3,Masonry,DBB,413715214685,486171228808,0.175135,771,872,0.131205,230,9,0.8162,0,0.0037,2,0.3684,311101266,0,0.1275,16.9,37.6
